24705,Procesadora,Barrio,Tenabo
24706,Lazareto,Barrio,Tenabo
24706,Esperanza,Barrio,Tenabo
24706,Ana María Farias,Barrio,Tenabo
24707,Guadalupe,Barrio,Tenabo
24720,Kankí,Pueblo,Tenabo
24723,Chilib,Ejido,Tenabo
24730,Tinún,Pueblo,Tenabo
24732,Santa Rita Corralché,Ejido,Tenabo
24732,Emiliano Zapata,Ejido,Tenabo
24732,San Pedro Corralché,Ejido,Tenabo
24733,Nachehá,Ejido,Tenabo
24734,Xkuncheil,Ejido,Tenabo
24740,Santa Rosa,Ejido,Tenabo
24746,Orizaba,Ejido,Tenabo
24800,Centro Hecelchakán,Colonia,Hecelchakán
24800,La Conquista,Barrio,Hecelchakán
24800,San Antonio,Barrio,Hecelchakán
24800,San Francisco,Colonia,Hecelchakán
24800,San Juan,Barrio,Hecelchakán
24800,Abraham Azar,Fraccionamiento,Hecelchakán
24800,Las Gardenias,Fraccionamiento,Hecelchakán
24810,Centro Pomuch,Colonia,Hecelchakán
24810,Benito Juárez,Colonia,Hecelchakán
24810,Colonia Nueva,Colonia,Hecelchakán
24810,La Soledad,Colonia,Hecelchakán
24810,San Diego,Colonia,Hecelchakán
24810,San Jerónimo,Colonia,Hecelchakán
24810,San Pedro,Colonia,Hecelchakán
24810,Santa Cristina,Colonia,Hecelchakán
24810,Villa Lucrecia,Colonia,Hecelchakán
24813,Zodzil,Pueblo,Hecelchakán
24820,Cumpich,Pueblo,Hecelchakán
24826,Dzotchén,Pueblo,Hecelchakán
24828,Chicmuc,Rancho,Hecelchakán
24828,Nohalal,Pueblo,Hecelchakán
24830,Pocboc,Pueblo,Hecelchakán
24830,Blanca Flor Hacienda,Ejido,Hecelchakán
24831,Chunkanán,Pueblo,Hecelchakán
24836,Blanca Flor,Pueblo,Hecelchakán
24837,Santa Cruz,Pueblo,Hecelchakán
24837,San Felipe Tikín,Ejido,Hecelchakán
24839,Dzitnup,Pueblo,Hecelchakán
24860,Campo Menonita Yalnón,Ejido,Hecelchakán
24863,Monte Bello,Ejido,Hecelchakán
24863,Campo Menonita Chaví Número Uno,Ejido,Hecelchakán
24900,Calkini Centro,Colonia,Calkiní
24902,Fátima,Colonia,Calkiní
24902,FOVISSSTE,Unidad habitacional,Calkiní
24902,San Isidro,Barrio,Calkiní
24902,San Juan,Barrio,Calkiní
24903,La Concepción,Barrio,Calkiní
24903,San Miguel Kukab,Barrio,Calkiní
24903,Guadalupe,Barrio,Calkiní
24903,San Luisito,Barrio,Calkiní
24903,San Martín,Barrio,Calkiní
24904,San Luis Obispo,Barrio,Calkiní
24904,Las Flores,Fraccionamiento,Calkiní
24904,Kilakan,Barrio,Calkiní
24905,Tepakan,Pueblo,Calkiní
24910,El Gato Negro,Colonia,Calkiní
24910,San Román,Colonia,Calkiní
24910,Nunkini,Pueblo,Calkiní
24913,Santa Cruz Pueblo,Pueblo,Calkiní
24913,San Antonio Sahcabchén,Ranchería,Calkiní
24914,Tankuche,Congregación,Calkiní
24914,San Agustín Chunhuás,Ranchería,Calkiní
24914,Concepción,Pueblo,Calkiní
24914,Xkakoch,Ejido,Calkiní
24915,Pucnachen,Pueblo,Calkiní
24915,Santa María,Hacienda,Calkiní
24916,Santa Cruz,Exhacienda,Calkiní
24917,San Nicolás,Pueblo,Calkiní
24919,Isla Arena,Colonia,Calkiní
24920,Dzitbalché,Pueblo,Dzitbalché
24920,San Feliciano,Colonia,Dzitbalché
24920,Solidaridad,Colonia,Dzitbalché
24925,Bacabchén,Pueblo,Dzitbalché
24929,Chacnichén (El Pozo),Ejido,Dzitbalché
24930,Bécal Centro,Colonia,Calkiní
24933,Los Tres Reyes,Barrio,Calkiní
24933,Fátima,Barrio,Calkiní
24934,Carlos Rivas,Barrio,Calkiní
24935,Pablo Garcia,Barrio,Calkiní
24935,Limón,Barrio,Calkiní
24935,Santa Cruz,Barrio,Calkiní
24935,El Pocito,Barrio,Calkiní
24936,San Diego,Barrio,Calkiní
24936,Estación,Barrio,Calkiní
24940,San Roque Xnolán,Ejido,Calkiní
